date,day_of_week,is_weekend,is_holiday,staff_on_duty,top_product,avg_margin,seasonality,daily_sales,daily_profit,is_easter_week,is_christmas_week
2020-07-27,1,0,0,5,accessories,0.26,summer_dip,19967.52,5191.56,0,0
2020-07-28,2,0,0,6,smartphones,0.19,summer_dip,19903.83,3781.73,0,0
2020-07-29,3,0,0,7,smartphones,0.16,summer_dip,20955.94,3352.95,0,0
2020-07-30,4,0,0,6,IoT devices,0.22,summer_dip,20782.17,4572.08,0,0
2020-07-31,5,0,0,6,smartphones,0.17,summer_dip,22631.73,3847.39,0,0
2020-08-01,6,1,0,14,IoT devices,0.22,summer_dip,23155.15,5094.13,0,0
2020-08-02,0,1,0,13,fiber packages,0.29,summer_dip,21833.41,6331.69,0,0
2020-08-03,1,0,0,4,fiber packages,0.27,summer_dip,16262.09,4390.76,0,0
2020-08-04,2,0,0,4,smartphones,0.17,summer_dip,16096.52,2736.41,0,0
2020-08-05,3,0,0,8,IoT devices,0.22,summer_dip,19130.48,4208.71,0,0
2020-08-06,4,0,0,6,smartphones,0.19,summer_dip,18641.43,3541.87,0,0
2020-08-07,5,0,0,8,smartphones,0.2,summer_dip,18882.85,3776.57,0,0
2020-08-08,6,1,0,11,accessories,0.3,summer_dip,22329.45,6698.84,0,0
2020-08-09,0,1,0,11,fiber packages,0.28,summer_dip,23431.26,6560.75,0,0
2020-08-10,1,0,0,4,fiber packages,0.27,summer_dip,17151.85,4631.0,0,0
2020-08-11,2,0,0,5,accessories,0.27,summer_dip,16355.97,4416.11,0,0
2020-08-12,3,0,0,9,fiber packages,0.29,summer_dip,19173.09,5560.2,0,0
2020-08-13,4,0,0,7,smartphones,0.16,summer_dip,19675.59,3148.09,0,0
2020-08-14,5,0,0,7,accessories,0.27,summer_dip,19417.4,5242.7,0,0
2020-08-15,6,1,1,11,smartphones,0.2,summer_dip,21863.17,4372.63,0,0
2020-08-16,0,1,0,11,smartphones,0.2,summer_dip,22690.56,4538.11,0,0
2020-08-17,1,0,0,6,fiber packages,0.27,summer_dip,16443.65,4439.79,0,0
2020-08-18,2,0,0,4,IoT devices,0.22,summer_dip,17252.86,3795.63,0,0
2020-08-19,3,0,0,9,smartphones,0.17,summer_dip,19007.87,3231.34,0,0
2020-08-20,4,0,0,7,accessories,0.29,summer_dip,19722.01,5719.38,0,0
2020-08-21,5,0,0,8,accessories,0.3,summer_dip,19244.82,5773.45,0,0
2020-08-22,6,1,0,15,accessories,0.28,summer_dip,21610.4,6050.91,0,0
2020-08-23,0,1,0,10,smartphones,0.16,summer_dip,21612.46,3457.99,0,0
2020-08-24,1,0,0,5,accessories,0.28,summer_dip,16868.94,4723.3,0,0
2020-08-25,2,0,0,4,fiber packages,0.26,summer_dip,16445.22,4275.76,0,0
2020-08-26,3,0,0,8,smartphones,0.15,summer_dip,19288.27,2893.24,0,0
2020-08-27,4,0,0,9,smartphones,0.18,summer_dip,19165.32,3449.76,0,0
2020-08-28,5,0,0,6,accessories,0.26,summer_dip,19490.72,5067.59,0,0
2020-08-29,6,1,0,12,smartphones,0.18,summer_dip,23202.88,4176.52,0,0
2020-08-30,0,1,0,12,fiber packages,0.3,summer_dip,21791.12,6537.34,0,0
2020-08-31,1,0,0,4,fiber packages,0.29,summer_dip,16869.17,4892.06,0,0
2020-09-01,2,0,0,6,IoT devices,0.22,summer_recovery,19112.62,4204.78,0,0
2020-09-02,3,0,0,8,IoT devices,0.23,summer_recovery,20204.93,4647.13,0,0
2020-09-03,4,0,0,8,smartphones,0.17,summer_recovery,20986.36,3567.68,0,0
2020-09-04,5,0,0,6,smartphones,0.17,summer_recovery,22425.34,3812.31,0,0
2020-09-05,6,1,0,11,accessories,0.27,summer_recovery,25061.1,6766.5,0,0
2020-09-06,0,1,0,13,fiber packages,0.28,summer_recovery,27341.07,7655.5,0,0
2020-09-07,1,0,0,6,smartphones,0.17,summer_recovery,20881.43,3549.84,0,0
2020-09-08,2,0,0,4,smartphones,0.19,summer_recovery,19463.55,3698.07,0,0
2020-09-09,3,0,0,9,smartphones,0.17,summer_recovery,20453.97,3477.17,0,0
2020-09-10,4,0,0,6,IoT devices,0.24,summer_recovery,21692.94,5206.31,0,0
2020-09-11,5,0,0,6,smartphones,0.19,summer_recovery,21543.39,4093.24,0,0
2020-09-12,6,1,0,12,accessories,0.26,summer_recovery,25033.81,6508.79,0,0
2020-09-13,0,1,0,12,IoT devices,0.25,summer_recovery,26219.81,6554.95,0,0
2020-09-14,1,0,0,5,accessories,0.3,summer_recovery,20079.02,6023.71,0,0
2020-09-15,2,0,0,5,smartphones,0.2,summer_recovery,19682.3,3936.46,0,0
2020-09-16,3,0,0,7,IoT devices,0.23,summer_recovery,22311.83,5131.72,0,0
2020-09-17,4,0,0,6,smartphones,0.2,summer_recovery,22857.42,4571.48,0,0
2020-09-18,5,0,0,9,fiber packages,0.27,summer_recovery,20873.31,5635.79,0,0
2020-09-19,6,1,0,15,accessories,0.29,summer_recovery,26745.95,7756.33,0,0
2020-09-20,0,1,0,12,IoT devices,0.23,summer_recovery,26887.61,6184.15,0,0
2020-09-21,1,0,0,5,IoT devices,0.21,summer_recovery,20374.34,4278.61,0,0
2020-09-22,2,0,0,4,accessories,0.27,summer_recovery,18189.16,4911.07,0,0
2020-09-23,3,0,0,9,smartphones,0.17,summer_recovery,21607.58,3673.29,0,0
2020-09-24,4,0,0,9,IoT devices,0.24,summer_recovery,20636.75,4952.82,0,0
2020-09-25,5,0,0,9,IoT devices,0.24,summer_recovery,20736.56,4976.77,0,0
2020-09-26,6,1,0,13,smartphones,0.17,summer_recovery,25405.81,4318.99,0,0
2020-09-27,0,1,0,11,smartphones,0.19,summer_recovery,25665.43,4876.43,0,0
2020-09-28,1,0,0,4,smartphones,0.17,summer_recovery,20470.37,3479.96,0,0
2020-09-29,2,0,0,4,accessories,0.29,summer_recovery,19540.68,5666.8,0,0
2020-09-30,3,0,0,7,accessories,0.26,summer_recovery,20771.05,5400.47,0,0
2020-10-01,4,0,0,7,accessories,0.27,baseline,23879.75,6447.53,0,0
2020-10-02,5,0,0,8,fiber packages,0.27,baseline,23375.31,6311.33,0,0
2020-10-03,6,1,0,14,IoT devices,0.21,baseline,28705.06,6028.06,0,0
2020-10-04,0,1,0,11,smartphones,0.16,baseline,28561.47,4569.84,0,0
2020-10-05,1,0,1,13,fiber packages,0.3,baseline,22029.18,6608.75,0,0
2020-10-06,2,0,0,5,smartphones,0.19,baseline,20733.95,3939.45,0,0
2020-10-07,3,0,0,8,fiber packages,0.28,baseline,24620.57,6893.76,0,0
2020-10-08,4,0,0,9,IoT devices,0.22,baseline,22803.24,5016.71,0,0
2020-10-09,5,0,0,8,smartphones,0.2,baseline,22842.02,4568.4,0,0
2020-10-10,6,1,0,14,IoT devices,0.22,baseline,28005.37,6161.18,0,0
2020-10-11,0,1,0,13,smartphones,0.19,baseline,28386.38,5393.41,0,0
2020-10-12,1,0,0,5,accessories,0.28,baseline,21998.52,6159.59,0,0
2020-10-13,2,0,0,4,smartphones,0.19,baseline,21259.49,4039.3,0,0
2020-10-14,3,0,0,6,fiber packages,0.3,baseline,22628.68,6788.6,0,0
2020-10-15,4,0,0,6,smartphones,0.2,baseline,23913.96,4782.79,0,0
2020-10-16,5,0,0,6,fiber packages,0.25,baseline,23208.16,5802.04,0,0
2020-10-17,6,1,0,10,IoT devices,0.23,baseline,27262.8,6270.44,0,0
2020-10-18,0,1,0,15,smartphones,0.16,baseline,29284.56,4685.53,0,0
2020-10-19,1,0,0,4,IoT devices,0.23,baseline,20435.41,4700.14,0,0
2020-10-20,2,0,0,4,accessories,0.28,baseline,21901.75,6132.49,0,0
2020-10-21,3,0,0,7,accessories,0.29,baseline,23642.33,6856.28,0,0
2020-10-22,4,0,0,9,smartphones,0.16,baseline,24387.45,3901.99,0,0
2020-10-23,5,0,0,9,smartphones,0.2,baseline,22509.73,4501.95,0,0
2020-10-24,6,1,0,12,accessories,0.26,baseline,28504.21,7411.09,0,0
2020-10-25,0,1,0,11,smartphones,0.16,baseline,26813.53,4290.16,0,0
2020-10-26,1,0,0,6,accessories,0.28,baseline,21940.3,6143.28,0,0
2020-10-27,2,0,0,6,IoT devices,0.2,baseline,21558.82,4311.76,0,0
2020-10-28,3,0,0,8,fiber packages,0.27,baseline,22992.52,6207.98,0,0
2020-10-29,4,0,0,8,smartphones,0.16,baseline,23644.15,3783.06,0,0
2020-10-30,5,0,0,8,IoT devices,0.22,baseline,22969.18,5053.22,0,0
2020-10-31,6,1,0,14,fiber packages,0.25,baseline,28569.15,7142.29,0,0
2020-11-01,0,1,1,15,smartphones,0.19,baseline,27804.53,5282.86,0,0
2020-11-02,1,0,0,4,fiber packages,0.27,baseline,20288.83,5477.98,0,0
2020-11-03,2,0,0,4,smartphones,0.17,baseline,22193.78,3772.94,0,0
2020-11-04,3,0,0,8,accessories,0.27,baseline,24246.82,6546.64,0,0
2020-11-05,4,0,0,7,IoT devices,0.2,baseline,23952.71,4790.54,0,0
2020-11-06,5,0,0,9,accessories,0.29,baseline,23448.62,6800.1,0,0
2020-11-07,6,1,0,12,IoT devices,0.24,baseline,27886.01,6692.64,0,0
2020-11-08,0,1,0,13,smartphones,0.16,baseline,27798.35,4447.74,0,0
2020-11-09,1,0,0,6,IoT devices,0.21,baseline,22086.97,4638.26,0,0
2020-11-10,2,0,0,4,accessories,0.3,baseline,21161.78,6348.53,0,0
2020-11-11,3,0,0,8,accessories,0.29,baseline,23908.04,6933.33,0,0
2020-11-12,4,0,0,6,accessories,0.27,baseline,23278.39,6285.17,0,0
2020-11-13,5,0,0,7,IoT devices,0.23,baseline,24071.45,5536.43,0,0
2020-11-14,6,1,0,15,accessories,0.26,baseline,27952.97,7267.77,0,0
2020-11-15,0,1,0,15,IoT devices,0.23,baseline,29467.39,6777.5,0,0
2020-11-16,1,0,0,5,IoT devices,0.22,baseline,20597.06,4531.35,0,0
2020-11-17,2,0,0,6,accessories,0.26,baseline,21505.88,5591.53,0,0
2020-11-18,3,0,0,7,IoT devices,0.22,baseline,24361.09,5359.44,0,0
2020-11-19,4,0,0,6,accessories,0.28,baseline,23973.45,6712.57,0,0
2020-11-20,5,0,0,6,accessories,0.28,baseline,23182.26,6491.03,0,0
2020-11-21,6,1,0,10,accessories,0.29,baseline,28912.59,8384.65,0,0
2020-11-22,0,1,0,11,accessories,0.27,baseline,27244.22,7355.94,0,0
2020-11-23,1,0,0,4,fiber packages,0.27,baseline,21986.57,5936.37,0,0
2020-11-24,2,0,0,5,smartphones,0.15,baseline,21231.3,3184.69,0,0
2020-11-25,3,0,0,9,smartphones,0.19,baseline,23020.22,4373.84,0,0
2020-11-26,4,0,0,9,IoT devices,0.22,baseline,24280.03,5341.61,0,0
2020-11-27,5,0,0,9,IoT devices,0.22,baseline,22493.66,4948.61,0,0
2020-11-28,6,1,0,11,fiber packages,0.28,baseline,26957.75,7548.17,0,0
2020-11-29,0,1,0,12,smartphones,0.18,black_friday,32200.73,5796.13,0,0
2020-11-30,1,0,0,6,accessories,0.25,baseline,21142.82,5285.7,0,0
2020-12-01,2,0,1,15,smartphones,0.18,baseline,22913.69,4124.46,0,0
2020-12-02,3,0,0,9,accessories,0.28,baseline,23491.9,6577.73,0,0
2020-12-03,4,0,0,8,accessories,0.28,baseline,23380.25,6546.47,0,0
2020-12-04,5,0,0,7,IoT devices,0.21,baseline,24583.07,5162.44,0,0
2020-12-05,6,1,0,12,fiber packages,0.28,baseline,27196.72,7615.08,0,0
2020-12-06,0,1,0,12,smartphones,0.18,baseline,28012.35,5042.22,0,0
2020-12-07,1,0,0,4,IoT devices,0.22,baseline,20365.02,4480.3,0,0
2020-12-08,2,0,1,13,accessories,0.29,baseline,21536.35,6245.54,0,0
2020-12-09,3,0,0,6,IoT devices,0.24,baseline,23727.33,5694.56,0,0
2020-12-10,4,0,0,6,IoT devices,0.2,baseline,22987.33,4597.47,0,0
2020-12-11,5,0,0,7,IoT devices,0.24,baseline,23367.96,5608.31,0,0
2020-12-12,6,1,0,11,smartphones,0.16,baseline,27694.61,4431.14,0,0
2020-12-13,0,1,0,13,smartphones,0.17,baseline,28837.85,4902.43,0,0
2020-12-14,1,0,0,6,smartphones,0.15,baseline,21030.36,3154.55,0,0
2020-12-15,2,0,0,5,smartphones,0.18,christmas_peak,33028.86,5945.19,0,1
2020-12-16,3,0,0,7,fiber packages,0.26,christmas_peak,36092.99,9384.18,0,1
2020-12-17,4,0,0,8,accessories,0.26,christmas_peak,34019.23,8845.0,0,1
2020-12-18,5,0,0,9,smartphones,0.19,christmas_peak,34240.15,6505.63,0,1
2020-12-19,6,1,0,10,fiber packages,0.27,christmas_peak,44500.0,12015.0,0,1
2020-12-20,0,1,0,14,fiber packages,0.28,christmas_peak,42328.05,11851.85,0,1
2020-12-21,1,0,0,4,fiber packages,0.27,christmas_peak,33984.67,9175.86,0,1
2020-12-22,2,0,0,5,IoT devices,0.24,christmas_peak,31965.22,7671.65,0,1
2020-12-23,3,0,0,6,accessories,0.25,christmas_peak,36553.23,9138.31,0,1
2020-12-24,4,0,0,6,accessories,0.28,christmas_peak,34624.95,9694.99,0,1
2020-12-25,5,0,1,0,IoT devices,0.0,store_closed,0.0,0.0,0,0
2020-12-26,6,1,0,12,fiber packages,0.3,baseline,27155.53,8146.66,0,0
2020-12-27,0,1,0,15,accessories,0.27,baseline,27184.15,7339.72,0,0
2020-12-28,1,0,0,5,accessories,0.29,baseline,20708.16,6005.37,0,0
2020-12-29,2,0,0,5,fiber packages,0.26,baseline,20593.69,5354.36,0,0
2020-12-30,3,0,0,8,smartphones,0.2,baseline,23642.31,4728.46,0,0
2020-12-31,4,0,0,7,smartphones,0.19,baseline,24501.62,4655.31,0,0
2021-01-01,5,0,1,0,smartphones,0.0,store_closed,0.0,0.0,0,0
2021-01-02,6,1,0,13,IoT devices,0.21,post_holiday_dip,25308.02,5314.68,0,0
2021-01-03,0,1,0,14,smartphones,0.16,post_holiday_dip,25679.25,4108.68,0,0
2021-01-04,1,0,0,5,accessories,0.29,post_holiday_dip,19892.21,5768.74,0,0
2021-01-05,2,0,0,4,accessories,0.26,post_holiday_dip,19007.54,4941.96,0,0
2021-01-06,3,0,0,8,smartphones,0.2,post_holiday_dip,21061.02,4212.2,0,0
2021-01-07,4,0,0,7,IoT devices,0.23,post_holiday_dip,21837.1,5022.53,0,0
2021-01-08,5,0,0,9,IoT devices,0.21,post_holiday_dip,22723.24,4771.88,0,0
2021-01-09,6,1,0,11,fiber packages,0.29,post_holiday_dip,25123.32,7285.76,0,0
2021-01-10,0,1,0,13,accessories,0.27,post_holiday_dip,25818.97,6971.12,0,0
2021-01-11,1,0,0,5,accessories,0.27,post_holiday_dip,19232.64,5192.81,0,0
2021-01-12,2,0,0,4,IoT devices,0.21,post_holiday_dip,20282.05,4259.23,0,0
2021-01-13,3,0,0,7,IoT devices,0.22,post_holiday_dip,22626.53,4977.84,0,0
2021-01-14,4,0,0,9,fiber packages,0.29,post_holiday_dip,21091.87,6116.64,0,0
2021-01-15,5,0,0,9,fiber packages,0.26,post_holiday_dip,20905.63,5435.46,0,0
2021-01-16,6,1,0,14,fiber packages,0.26,post_holiday_dip,25477.05,6624.03,0,0
2021-01-17,0,1,0,12,accessories,0.26,post_holiday_dip,26126.07,6792.78,0,0
2021-01-18,1,0,0,6,fiber packages,0.25,post_holiday_dip,18951.68,4737.92,0,0
2021-01-19,2,0,0,5,IoT devices,0.24,post_holiday_dip,20001.19,4800.29,0,0
2021-01-20,3,0,0,6,IoT devices,0.2,post_holiday_dip,22215.83,4443.17,0,0
2021-01-21,4,0,0,8,fiber packages,0.27,post_holiday_dip,22470.87,6067.13,0,0
2021-01-22,5,0,0,8,accessories,0.29,post_holiday_dip,20982.85,6085.03,0,0
2021-01-23,6,1,0,14,smartphones,0.16,post_holiday_dip,25022.62,4003.62,0,0
2021-01-24,0,1,0,12,IoT devices,0.24,post_holiday_dip,25068.43,6016.42,0,0
2021-01-25,1,0,0,5,IoT devices,0.24,post_holiday_dip,18852.7,4524.65,0,0
2021-01-26,2,0,0,4,IoT devices,0.23,post_holiday_dip,19797.17,4553.35,0,0
2021-01-27,3,0,0,9,accessories,0.28,post_holiday_dip,22440.02,6283.21,0,0
2021-01-28,4,0,0,6,accessories,0.29,post_holiday_dip,22018.31,6385.31,0,0
2021-01-29,5,0,0,8,fiber packages,0.26,post_holiday_dip,22535.02,5859.11,0,0
2021-01-30,6,1,0,11,fiber packages,0.27,post_holiday_dip,26475.22,7148.31,0,0
2021-01-31,0,1,0,12,accessories,0.28,post_holiday_dip,26678.7,7470.04,0,0
2021-02-01,1,0,0,5,fiber packages,0.28,baseline,22176.34,6209.38,0,0
2021-02-02,2,0,0,4,smartphones,0.18,baseline,21555.78,3880.04,0,0
2021-02-03,3,0,0,7,fiber packages,0.26,baseline,24628.81,6403.49,0,0
2021-02-04,4,0,0,6,fiber packages,0.25,baseline,24380.04,6095.01,0,0
2021-02-05,5,0,0,6,smartphones,0.18,baseline,24614.75,4430.65,0,0
2021-02-06,6,1,0,15,fiber packages,0.25,baseline,28990.54,7247.64,0,0
2021-02-07,0,1,0,14,IoT devices,0.24,baseline,28360.12,6806.43,0,0
2021-02-08,1,0,0,6,smartphones,0.16,baseline,22176.51,3548.24,0,0
2021-02-09,2,0,0,6,accessories,0.27,baseline,22333.1,6029.94,0,0
2021-02-10,3,0,0,9,IoT devices,0.22,baseline,24129.18,5308.42,0,0
2021-02-11,4,0,0,6,accessories,0.27,baseline,23184.16,6259.72,0,0
2021-02-12,5,0,0,8,smartphones,0.18,baseline,23400.95,4212.17,0,0
2021-02-13,6,1,0,11,IoT devices,0.25,baseline,29361.53,7340.38,0,0
2021-02-14,0,1,0,13,fiber packages,0.28,baseline,29021.9,8126.13,0,0
2021-02-15,1,0,0,6,smartphones,0.18,baseline,22774.99,4099.5,0,0
2021-02-16,2,0,0,6,fiber packages,0.3,baseline,21185.32,6355.6,0,0
2021-02-17,3,0,0,9,IoT devices,0.2,baseline,24822.84,4964.57,0,0
2021-02-18,4,0,0,9,accessories,0.26,baseline,23842.07,6198.94,0,0
2021-02-19,5,0,0,8,accessories,0.26,baseline,23136.35,6015.45,0,0
2021-02-20,6,1,0,14,accessories,0.27,baseline,29748.66,8032.14,0,0
2021-02-21,0,1,0,13,fiber packages,0.27,baseline,28035.22,7569.51,0,0
2021-02-22,1,0,0,4,fiber packages,0.26,baseline,22557.02,5864.83,0,0
2021-02-23,2,0,0,6,fiber packages,0.26,baseline,21001.63,5460.42,0,0
2021-02-24,3,0,0,9,accessories,0.3,baseline,24560.15,7368.05,0,0
2021-02-25,4,0,0,7,fiber packages,0.28,baseline,23596.19,6606.93,0,0
2021-02-26,5,0,0,7,smartphones,0.15,baseline,24481.14,3672.17,0,0
2021-02-27,6,1,0,12,IoT devices,0.24,baseline,27683.86,6644.13,0,0
2021-02-28,0,1,0,11,IoT devices,0.2,baseline,29591.81,5918.36,0,0
2021-03-01,1,0,0,6,smartphones,0.19,baseline,21614.0,4106.66,0,0
2021-03-02,2,0,0,5,accessories,0.26,baseline,21125.09,5492.52,0,0
2021-03-03,3,0,0,8,IoT devices,0.24,baseline,24385.27,5852.46,0,0
2021-03-04,4,0,0,6,fiber packages,0.26,baseline,25007.59,6501.97,0,0
2021-03-05,5,0,0,7,accessories,0.26,baseline,23384.39,6079.94,0,0
2021-03-06,6,1,0,14,IoT devices,0.24,baseline,27951.24,6708.3,0,0
2021-03-07,0,1,0,13,fiber packages,0.25,baseline,28695.82,7173.95,0,0
2021-03-08,1,0,0,5,fiber packages,0.25,baseline,21753.87,5438.47,0,0
2021-03-09,2,0,0,5,IoT devices,0.23,baseline,22698.06,5220.55,0,0
2021-03-10,3,0,0,6,fiber packages,0.26,baseline,23366.73,6075.35,0,0
2021-03-11,4,0,0,9,fiber packages,0.27,baseline,23295.39,6289.76,0,0
2021-03-12,5,0,0,9,smartphones,0.17,baseline,25016.95,4252.88,0,0
2021-03-13,6,1,0,14,fiber packages,0.28,baseline,29623.69,8294.63,0,0
2021-03-14,0,1,0,15,fiber packages,0.29,baseline,30297.48,8786.27,0,0
2021-03-15,1,0,0,6,accessories,0.28,baseline,22329.45,6252.25,0,0
2021-03-16,2,0,0,4,IoT devices,0.21,baseline,22199.82,4661.96,0,0
2021-03-17,3,0,0,7,accessories,0.27,baseline,25245.98,6816.41,0,0
2021-03-18,4,0,0,6,IoT devices,0.21,baseline,25061.05,5262.82,0,0
2021-03-19,5,0,0,8,accessories,0.29,baseline,24071.32,6980.68,0,0
2021-03-20,6,1,0,10,IoT devices,0.21,baseline,27941.38,5867.69,0,0
2021-03-21,0,1,0,10,fiber packages,0.26,baseline,27967.5,7271.55,0,0
2021-03-22,1,0,0,6,IoT devices,0.22,baseline,21824.85,4801.47,0,0
2021-03-23,2,0,0,6,IoT devices,0.23,baseline,22121.88,5088.03,0,0
2021-03-24,3,0,0,6,fiber packages,0.26,baseline,23249.88,6044.97,0,0
2021-03-25,4,0,0,6,smartphones,0.19,baseline,23380.6,4442.31,0,0
2021-03-26,5,0,0,7,accessories,0.29,baseline,23559.28,6832.19,0,0
2021-03-27,6,1,0,15,accessories,0.26,baseline,29400.46,7644.12,0,0
2021-03-28,0,1,0,13,fiber packages,0.27,baseline,28134.02,7596.19,0,0
2021-03-29,1,0,0,5,smartphones,0.19,easter_week,25672.68,4877.81,1,0
2021-03-30,2,0,0,5,accessories,0.27,easter_week,26170.57,7066.05,1,0
2021-03-31,3,0,0,6,smartphones,0.16,easter_week,28117.53,4498.8,1,0
2021-04-01,4,0,0,7,accessories,0.28,easter_week,26466.18,7410.53,1,0
2021-04-02,5,0,1,12,IoT devices,0.25,easter_week,29914.93,7478.73,1,0
2021-04-03,6,1,0,15,accessories,0.27,easter_week,34278.92,9255.31,1,0
2021-04-04,0,1,0,10,fiber packages,0.29,easter_week,32347.85,9380.88,1,0
2021-04-05,1,0,0,6,IoT devices,0.25,baseline,22025.43,5506.36,0,0
2021-04-06,2,0,0,5,accessories,0.26,baseline,22025.1,5726.53,0,0
2021-04-07,3,0,0,7,smartphones,0.19,baseline,24388.75,4633.86,0,0
2021-04-08,4,0,0,6,smartphones,0.15,baseline,23491.06,3523.66,0,0
2021-04-09,5,0,0,6,accessories,0.25,baseline,23441.71,5860.43,0,0
2021-04-10,6,1,0,15,fiber packages,0.27,baseline,28379.15,7662.37,0,0
2021-04-11,0,1,0,14,fiber packages,0.28,baseline,29924.14,8378.76,0,0
2021-04-12,1,0,0,6,smartphones,0.2,baseline,22770.56,4554.11,0,0
2021-04-13,2,0,0,5,fiber packages,0.25,baseline,21576.57,5394.14,0,0
2021-04-14,3,0,0,8,accessories,0.25,baseline,25150.55,6287.64,0,0
2021-04-15,4,0,0,9,smartphones,0.17,baseline,23169.36,3938.79,0,0
2021-04-16,5,0,0,6,IoT devices,0.23,baseline,25361.0,5833.03,0,0
2021-04-17,6,1,0,15,fiber packages,0.26,baseline,30064.5,7816.77,0,0
2021-04-18,0,1,0,13,fiber packages,0.29,baseline,28464.21,8254.62,0,0
2021-04-19,1,0,0,4,accessories,0.27,baseline,21813.13,5889.55,0,0
2021-04-20,2,0,0,4,smartphones,0.15,baseline,21551.25,3232.69,0,0
2021-04-21,3,0,0,6,accessories,0.27,baseline,24578.89,6636.3,0,0
2021-04-22,4,0,0,8,smartphones,0.18,baseline,23444.69,4220.04,0,0
2021-04-23,5,0,0,6,fiber packages,0.27,baseline,24164.44,6524.4,0,0
2021-04-24,6,1,0,12,smartphones,0.15,baseline,28676.16,4301.42,0,0
2021-04-25,0,1,1,10,smartphones,0.17,baseline,28397.44,4827.56,0,0
2021-04-26,1,0,0,4,accessories,0.28,baseline,21130.39,5916.51,0,0
2021-04-27,2,0,0,5,fiber packages,0.26,baseline,22073.51,5739.11,0,0
2021-04-28,3,0,0,7,IoT devices,0.23,baseline,24593.03,5656.4,0,0
2021-04-29,4,0,0,9,fiber packages,0.29,baseline,24275.61,7039.93,0,0
2021-04-30,5,0,0,6,IoT devices,0.21,baseline,23633.15,4962.96,0,0
2021-05-01,6,1,1,15,smartphones,0.19,baseline,28217.02,5361.23,0,0
2021-05-02,0,1,0,13,smartphones,0.18,baseline,27639.28,4975.07,0,0
2021-05-03,1,0,0,6,smartphones,0.16,baseline,22480.3,3596.85,0,0
2021-05-04,2,0,0,4,fiber packages,0.26,baseline,20928.84,5441.5,0,0
2021-05-05,3,0,0,8,smartphones,0.2,baseline,23553.77,4710.75,0,0
2021-05-06,4,0,0,9,IoT devices,0.24,baseline,24686.47,5924.75,0,0
2021-05-07,5,0,0,7,smartphones,0.18,baseline,23427.61,4216.97,0,0
2021-05-08,6,1,0,13,accessories,0.26,baseline,29755.6,7736.46,0,0
2021-05-09,0,1,0,14,smartphones,0.2,baseline,28465.92,5693.18,0,0
2021-05-10,1,0,0,5,fiber packages,0.29,baseline,22335.09,6477.18,0,0
2021-05-11,2,0,0,6,accessories,0.27,baseline,21607.08,5833.91,0,0
2021-05-12,3,0,0,7,fiber packages,0.3,baseline,23748.23,7124.47,0,0
2021-05-13,4,0,0,6,IoT devices,0.21,baseline,24821.47,5212.51,0,0
2021-05-14,5,0,0,8,IoT devices,0.23,baseline,24444.44,5622.22,0,0
2021-05-15,6,1,0,13,fiber packages,0.28,baseline,29718.44,8321.16,0,0
2021-05-16,0,1,0,14,accessories,0.26,baseline,28259.63,7347.5,0,0
2021-05-17,1,0,0,4,IoT devices,0.23,baseline,21367.26,4914.47,0,0
2021-05-18,2,0,0,4,smartphones,0.19,baseline,22362.38,4248.85,0,0
2021-05-19,3,0,0,9,IoT devices,0.23,baseline,23810.99,5476.53,0,0
2021-05-20,4,0,0,6,accessories,0.28,baseline,23805.8,6665.62,0,0
2021-05-21,5,0,0,7,fiber packages,0.26,baseline,23065.23,5996.96,0,0
2021-05-22,6,1,0,11,fiber packages,0.26,baseline,29302.12,7618.55,0,0
2021-05-23,0,1,0,14,IoT devices,0.21,baseline,28852.97,6059.12,0,0
2021-05-24,1,0,0,4,accessories,0.28,baseline,21010.04,5882.81,0,0
2021-05-25,2,0,0,6,smartphones,0.17,baseline,22399.8,3807.97,0,0
2021-05-26,3,0,0,7,accessories,0.3,baseline,23614.29,7084.29,0,0
2021-05-27,4,0,0,8,accessories,0.29,baseline,24120.71,6995.01,0,0
2021-05-28,5,0,0,9,fiber packages,0.26,baseline,24769.72,6440.13,0,0
2021-05-29,6,1,0,11,IoT devices,0.24,baseline,29249.8,7019.95,0,0
2021-05-30,0,1,0,11,fiber packages,0.27,baseline,28892.36,7800.94,0,0
2021-05-31,1,0,0,5,smartphones,0.16,baseline,22489.28,3598.28,0,0
2021-06-01,2,0,0,5,accessories,0.28,baseline,22852.08,6398.58,0,0
2021-06-02,3,0,0,8,smartphones,0.17,baseline,23685.96,4026.61,0,0
2021-06-03,4,0,1,15,IoT devices,0.22,baseline,24872.58,5471.97,0,0
2021-06-04,5,0,0,6,accessories,0.26,baseline,24024.6,6246.4,0,0
2021-06-05,6,1,0,15,IoT devices,0.2,baseline,29243.19,5848.64,0,0
2021-06-06,0,1,0,11,accessories,0.26,baseline,30283.49,7873.71,0,0
2021-06-07,1,0,0,6,smartphones,0.15,baseline,21580.97,3237.15,0,0
2021-06-08,2,0,0,6,IoT devices,0.23,baseline,21937.17,5045.55,0,0
2021-06-09,3,0,0,9,accessories,0.29,baseline,24366.87,7066.39,0,0
2021-06-10,4,0,1,15,accessories,0.27,baseline,25410.0,6860.7,0,0
2021-06-11,5,0,0,8,accessories,0.26,baseline,24712.61,6425.28,0,0
2021-06-12,6,1,0,10,smartphones,0.17,baseline,28497.4,4844.56,0,0
